runId,method,dataset,scenario,repeat,seed,deviceId,deviceClass,protocolVersion,networkProfile,studyPhase,pilotPurpose,piKp,piKi,valid,invalidReasons,requestPressureWindowCount,pressureSafeHoldCount,pressureTailOverlapCount,pressurePreemptiveOpportunityCount,pressurePreemptiveActionCount,missedPreemptiveOpportunityCount,tailDowngradeUnderPressureCount,validWindowCount,violationWindowCount,violationRate,frameTimeP95Ms,frameTimeP99Ms,timeWeightedMeanSse,requestQueuePeak,requestQueueAuc,switchCount,reversalCount,switchesPerMinute,forecastPairCount,predictionMaeMs,persistenceMaeMs,violationPrecision,violationRecall,violationF1,meanWarningLeadMs,rawFrameTimeP95Ms,rawFrameTimeP99Ms,frameBudgetViolationRate,firstStableDisplayMs,tilesLoadedTotal,tileFailureCount,stateWindowCounts,resourceCount,transferBytes,encodedBodyBytes,loadProgressEventCount,preRunReadinessReady,preRunReadinessWaitMs,preRunReadinessP95Ms,preRunReadinessCheckCount
pc-a-bagAmsterdam-burst-fixed16-r1-mtbjft2w,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.900000000023283,16.900000000023283,16.0,1,1533.2999999999302,0,0,0.0,78.0,0.022692307681800354,0.022692307681800354,,,,,16.900000000023283,16.900000000023283,0.0,10180.79999999702,9,0,"{""STABLE"": 79}",10,829762,826762,8.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r1-mtchke7v,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.3,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.89999999999418,16.89999999999418,16.0,9,15298.99999999997,0,0,0.0,78.0,0.020384615379869186,0.020384615379869186,,,,,16.89999999999418,16.900000000023283,0.00041684035014589413,10184.0,30,0,"{""STABLE"": 79}",31,14438758,14429458,23.0,True,4022.0999999940395,16.89999999999418,2.0
pc-a-bagAmsterdam-burst-fixed16-r1-mtgr6igp,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.3,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,78,0,0.0,16.900000000023283,16.900000000023283,16.0,9,11500.50000000003,0,0,0.0,77.0,0.011688311688614065,0.011688311688614065,,,,,16.89999999999418,17.0,0.0004166666666666667,10141.699999988079,30,0,"{""STABLE"": 78}",31,14438758,14429458,22.0,True,4021.399999976158,16.89999999999418,2.0
pc-a-bagAmsterdam-burst-fixed16-r1-mtgsolq1,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.4,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,78,13,0.16666666666666666,50.18100000000835,56.60820000000511,16.0,9,26985.799999999974,0,0,0.0,77.0,2.138376623374187,2.138376623374187,0.8461538461538461,0.9166666666666666,0.8799999999999999,503.05454545454467,17.20000000001164,50.0,0.02823845809054236,10670.5,30,0,"{""STABLE"": 78}",31,14438758,14429458,31.0,True,4026.699999988079,16.8150000000016,2.0
pc-a-bagAmsterdam-burst-fixed16-r1-mtgyg6b6,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.5,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,75,0,0.0,16.899999999994396,16.90000000000873,16.0,9,14232.500000000015,0,0,0.0,74.0,0.01898648648265581,0.01898648648265581,,,,,16.89999999999418,16.900000000023283,0.0004170141784820684,10192.199999988079,30,0,"{""STABLE"": 75}",31,14438758,14429458,24.0,True,4035.2000000476837,16.89999999999418,2.0
pc-a-bagAmsterdam-burst-fixed16-r1-mtgz4i2t,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,76,0,0.0,16.89999999991851,16.899999999991266,16.0,9,14036.599999999627,0,0,0.0,75.0,0.010666666665890527,0.010666666665890527,,,,,16.899999999906868,17.0,0.0016701461377870565,10239.699999988079,30,0,"{""STABLE"": 76}",31,14438758,14429458,25.0,True,4032.199999988079,16.899999999906868,2.0
pc-a-bagAmsterdam-burst-fixed16-r1-mtgzlemy,fixed16,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,False,pre-run-frame-instability,0,0,0,0,0,0,0,72,72,1.0,100.24674999999203,100.55479999999193,16.0,1,1533.5,0,0,0.0,71.0,3.801830985915413,3.801830985915413,1.0,1.0,1.0,527.9535211267607,97.39500000002478,100.53099999997939,0.9727564102564102,11023.700000047684,9,0,"{""STABLE"": 72}",10,829762,826762,11.0,False,61149.19999998808,71.34999999999854,30.0
pc-a-bagAmsterdam-burst-fixed16-r2-mt8fkcik,fixed16,bagAmsterdam,burst,2,20260824,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.900000000023283,16.900000000023283,16.0,0,0.0,0,0,0.0,78.0,0.014294871785498806,0.014294871785498806,,,,,16.800000000046566,16.900000000023283,0.0004166666666666667,1145.9000000015367,7,0,"{""STABLE"": 79}",8,259482,257082,,,,,
pc-a-bagAmsterdam-burst-fixed16-r2-mtbc86co,fixed16,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,6,0.0759493670886076,33.39049999994226,33.42200000007264,16.0,8,24097.79999999609,0,0,0.0,78.0,1.585192307631054,1.585192307631054,0.6666666666666666,0.6666666666666666,0.6666666666666666,516.625,17.0,33.42200000029055,0.020623080298376482,1589.7999999909662,31,0,"{""STABLE"": 79}",32,14509802,14500202,24.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r2-mtbjpp9z,fixed16,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,23,0.2948717948717949,85.70149999996346,99.83069999984232,16.0,2,2034.0,0,0,0.0,77.0,4.445584415566999,4.445584415566999,0.9130434782608695,0.875,0.8936170212765957,518.2714285714263,33.5,66.80000000004657,0.07092907092907093,10638.5,9,0,"{""STABLE"": 78}",10,829762,826762,7.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r2-mtgzh9pz,fixed16,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,False,pre-run-frame-instability,0,0,0,0,0,0,0,74,72,0.972972972972973,110.27549999996306,117.19660000002928,16.0,8,32156.600000000326,0,0,0.0,73.0,6.173972602746257,6.173972602746257,0.9859154929577465,0.9859154929577465,0.9859154929577465,514.7957142857169,49.800000000046566,83.39199999990873,0.16598240469208211,10514.200000047684,31,0,"{""STABLE"": 74}",32,14509802,14500202,27.0,False,61939.499999940395,33.39999999990687,30.0
pc-a-bagAmsterdam-burst-fixed16-r2-mth09xct,fixed16,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,76,0,0.0,16.90000000037253,16.90000000037253,16.0,8,15137.000000001863,0,0,0.0,75.0,0.014533333305890418,0.014533333305890418,,,,,16.899999999906868,17.0,0.0,10145.0,31,0,"{""STABLE"": 76}",32,14509802,14500202,24.0,True,32501.69999998808,16.899999999906868,16.0
pc-a-bagAmsterdam-burst-fixed16-r3-mt8fqxqz,fixed16,bagAmsterdam,burst,3,20260825,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.900000000023283,16.900000000023283,16.0,0,0.0,0,0,0.0,78.0,0.024423076906793576,0.024423076906793576,,,,,16.800000000046566,16.900000000023283,0.0004166666666666667,1143.5999999984633,7,0,"{""STABLE"": 79}",8,259482,257082,,,,,
pc-a-bagAmsterdam-burst-fixed16-r3-mtbcetst,fixed16,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,36,0.46153846153846156,66.70000000011642,66.77999999988825,16.0,8,17168.400000002235,0,0,0.0,77.0,2.9371428571351177,2.9371428571351177,0.9722222222222222,0.9722222222222222,0.9722222222222222,510.4942857142937,49.74500000001861,66.79999999981374,0.09730848861283643,1564.999999997206,31,0,"{""STABLE"": 78}",32,14509802,14500202,27.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r3-mtbjwbke,fixed16,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,0,0.0,16.9000000001397,16.9000000001397,16.0,2,2066.7999999998137,0,0,0.0,77.0,0.0038961039160608823,0.0038961039160608823,,,,,16.899999999906868,17.0,0.0,10156.60000000894,9,0,"{""STABLE"": 78}",10,829762,826762,5.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r3-mtgzumy6,fixed16,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,76,0,0.0,16.899999999906868,16.899999999906868,16.0,8,16233.600000002421,0,0,0.0,75.0,0.01626666663587083,0.01626666663587083,,,,,16.800000000279397,16.90000000037253,0.00041718815185648727,10188.399999976158,31,0,"{""STABLE"": 76}",32,14509802,14500202,30.0,True,59108.80000001192,16.800000000279397,29.0
pc-a-bagAmsterdam-burst-fixed16-r4-mt8ft4q9,fixed16,bagAmsterdam,burst,4,20260826,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,80,0,0.0,16.899999999918215,16.900000000023283,16.0,0,0.0,0,0,0.0,79.0,0.01164556960752107,0.01164556960752107,,,,,16.800000000046566,16.900000000023283,0.0,1142.2999999970198,7,0,"{""STABLE"": 80}",8,259482,257082,,,,,
pc-a-bagAmsterdam-burst-fixed16-r4-mtbch1kz,fixed16,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.899999999906868,16.899999999906868,16.0,9,13249.400000000838,0,0,0.0,78.0,0.019230769171666103,0.019230769171666103,,,,,16.899999999906868,16.90000000037253,0.0,1169.5999999940395,31,0,"{""STABLE"": 79}",32,14509802,14500202,18.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r4-mtbjyiwe,fixed16,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.9000000001397,16.905000000132713,16.0,2,2033.2000000001863,0,0,0.0,78.0,0.007820512857347804,0.007820512857347804,,,,,16.9000000001397,17.0,0.0,10171.20000000298,9,0,"{""STABLE"": 79}",10,829762,826762,5.0,,,,
pc-a-bagAmsterdam-burst-fixed16-r4-mtgzy7cl,fixed16,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,73,50,0.684931506849315,135.91000000010237,147.58639999995938,16.0,9,25085.799999996554,0,0,0.0,72.0,9.801666666625202,9.801666666625202,1.0,0.98,0.98989898989899,529.2693877550963,66.88999999994411,132.77800000009157,0.3031465848042978,10255.300000011921,31,0,"{""STABLE"": 73}",32,14509802,14500202,28.0,True,4044.300000011921,16.800000000279397,2.0
pc-a-bagAmsterdam-burst-fixed8-r1-mt8fdqt4,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.89999999999418,16.900000000023283,8.0,0,0.0,0,0,0.0,78.0,0.02025641025020141,0.02025641025020141,,,,,16.899999999965075,16.900000000023283,0.0,1174.7999999999884,11,0,"{""STABLE"": 79}",12,2615922,2612322,,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9tcy44,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.1.0,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,80,0,0.0,16.80500000004249,16.828900000027613,8.0,4,2000.0,0,0,0.0,79.0,0.0045569620342758976,0.0045569620342758976,,,,,16.800000000046566,16.900000000023283,0.00041684035014589413,1151.1000000007334,11,0,"{""STABLE"": 80}",12,2615922,2612322,5.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9vgufr,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.1.1,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.89999999999418,16.89999999999418,8.0,4,2000.0,0,0,0.0,78.0,0.013012820512365316,0.013012820512365316,,,,,16.800000000017462,16.89999999999418,0.0004166666666666667,1154.3000000011234,11,0,"{""STABLE"": 79}",12,2615922,2612322,6.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9waimr,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.2.0,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,80,0,0.0,16.814499999986438,16.89999999999418,8.0,4,2000.0,0,0,0.0,79.0,0.004050632914077991,0.004050632914077991,,,,,16.800000000017462,16.89999999999418,0.0008336807002917883,1155.4000000011292,11,0,"{""STABLE"": 80}",12,2615922,2612322,7.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9xizok,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.2.1,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,80,0,0.0,16.899999999965075,16.89999999999418,8.0,0,0.0,0,0,0.0,79.0,0.011265822785152724,0.011265822785152724,,,,,16.800000000017462,16.89999999999418,0.0,1161.7999999970198,7,0,"{""STABLE"": 80}",8,259482,257082,2.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9yf989,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.2.1,lan,pilot,request-peak-probe,,,False,document-hidden,0,0,0,0,0,0,0,65,1,0.015384615384615385,22.341000000004925,3945.391999999989,8.0,0,0.0,0,0,0.0,63.0,0.924841269839459,0.924841269839459,,,,,16.89999999999418,17.17400000001013,0.0041515308770108976,1246.799999998504,7,0,"{""STABLE"": 65}",8,259482,257082,2.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mt9yimuu,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.2.1,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,80,0,0.0,16.800000000046566,16.80105000004571,8.0,0,0.0,0,0,0.0,79.0,0.0001265822881036249,0.0001265822881036249,,,,,16.79999999998836,16.899999999965075,0.0,1217.1999999977415,7,0,"{""STABLE"": 80}",8,259482,257082,2.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtb5a5sy,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.2.2,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,79,4,0.05063291139240506,26.860999999992615,58.478199999988476,8.0,43,48806.49999999945,0,0,0.0,78.0,1.2454487179461546,1.2454487179461546,0.75,0.75,0.75,505.4666666666647,16.900000000023283,33.40000000001426,0.0137221269296741,1235.5999999940395,65,0,"{""STABLE"": 79}",66,35777750,35757950,26.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtb8yrft,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.0,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,78,49,0.6282051282051282,148.0382499999855,598.4000000000001,8.0,45,128891.40000000031,0,0,0.0,77.0,20.071688311683594,20.071688311683594,0.9375,0.9,0.9183673469387755,509.6533333333339,49.90000000002328,83.29999999999418,0.11446119486320491,1994.300000002957,65,0,"{""STABLE"": 78}",66,35777750,35757950,27.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtbaobvc,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.1,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,77,62,0.8051948051948052,196.10200000000822,459.6533999999949,8.0,45,113453.20000000088,0,0,0.0,76.0,15.273947368420956,15.273947368420956,0.9836065573770492,0.967741935483871,0.975609756097561,527.5233333333327,50.20000000001164,83.39999999999971,0.21592442645074225,2001.199999988079,65,0,"{""STABLE"": 77}",66,35777750,35757950,28.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtbc1il8,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,67,0.8589743589743589,84.14424999990845,266.60000000009313,8.0,44,91659.50000000373,0,0,0.0,77.0,10.661753246747564,10.661753246747564,0.9848484848484849,0.9848484848484849,0.9848484848484849,514.8892307692279,50.10000000009313,83.40000000021887,0.21316818774445892,1759.8999999938533,65,0,"{""STABLE"": 78}",66,35777750,35757950,28.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtbj2tnl,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.2,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,78,0,0.0,16.899999999999782,16.900000000023283,8.0,18,30704.5,0,0,0.0,77.0,0.02428571428074013,0.02428571428074013,,,,,16.89999999999418,16.900000000023283,0.0008343763037129745,10228.09999999404,40,0,"{""STABLE"": 78}",41,21082090,21069790,25.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtbjj3xa,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,0,0.0,16.900000000023283,16.906900000021675,8.0,18,30719.199999998556,0,0,0.0,77.0,0.00785714286453606,0.00785714286453606,,,,,16.900000000023283,17.0,0.0008350730688935282,10227.89999999106,40,0,"{""STABLE"": 78}",41,21082090,21069790,28.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r1-mtchnyd1,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.3,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.950500000011523,26.94299999999289,8.0,45,48089.59999999864,0,0,0.0,78.0,0.4391025641007734,0.4391025641007734,,,,,16.900000000023283,33.24000000000234,0.006776789495976281,10221.799999982119,65,0,"{""STABLE"": 79}",66,35777750,35757950,22.0,True,4034.399999976158,16.800000000046566,2.0
pc-a-bagAmsterdam-burst-fixed8-r1-mtgra2dw,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.3,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,77,60,0.7792207792207793,148.24900000001233,530.8951999999938,8.0,44,120300.30000000016,0,0,0.0,76.0,17.4898026315776,17.4898026315776,0.9830508474576272,0.9666666666666667,0.9747899159663865,520.4120689655166,66.51999999999535,83.5,0.23747426218256693,10177.0,65,0,"{""STABLE"": 77}",66,35777750,35757950,30.0,True,4026.7000000476837,16.800000000046566,2.0
pc-a-bagAmsterdam-burst-fixed8-r1-mtgssn0j,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.4,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,78,0,0.0,17.0,19.459950000006337,8.0,45,51735.3999999981,0,0,0.0,77.0,0.2961688311707024,0.2961688311707024,,,,,16.900000000023283,33.300000000046566,0.009791400595998296,10196.199999988079,65,0,"{""STABLE"": 78}",66,35777750,35757950,22.0,True,4043.400000035763,16.79999999998836,2.0
pc-a-bagAmsterdam-burst-fixed8-r1-mtgyjqtx,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.5,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,74,52,0.7027027027027027,90.93775000002323,385.08999999997883,8.0,45,99292.59999999753,0,0,0.0,73.0,14.468630136987906,14.468630136987906,0.9607843137254902,0.9423076923076923,0.9514563106796117,513.9775510204098,50.09999999997672,83.30000000004307,0.14821323960164032,10545.099999964237,65,0,"{""STABLE"": 74}",66,35777750,35757950,26.0,True,12218.700000047684,16.899999999970895,6.0
pc-a-bagAmsterdam-burst-fixed8-r1-mtgz82j7,fixed8,bagAmsterdam,burst,1,20260823,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,74,41,0.5540540540540541,111.65500000001612,429.64809999989075,8.0,44,117118.49999999744,0,0,0.0,73.0,17.687808219180916,17.687808219180916,0.95,0.926829268292683,0.9382716049382716,524.1315789473684,50.0,99.89999999990687,0.11527541169789893,10671.400000035763,65,0,"{""STABLE"": 74}",66,35777750,35757950,30.0,True,18250.00000011921,16.810000000032595,9.0
pc-a-bagAmsterdam-burst-fixed8-r2-mt8fh1kd,fixed8,bagAmsterdam,burst,2,20260824,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.900000000023283,16.900000000023283,8.0,0,0.0,0,0,0.0,78.0,0.010384615392607608,0.010384615392607608,,,,,16.800000000046566,16.900000000023283,0.0,1151.6000000030035,11,0,"{""STABLE"": 79}",12,2615922,2612322,,,,,
pc-a-bagAmsterdam-burst-fixed8-r2-mtbc4uj8,fixed8,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,14,0.1794871794871795,111.51175000014788,428.6812999997737,8.0,45,118210.00000001071,0,0,0.0,77.0,12.651818181810805,12.651818181810805,0.9285714285714286,0.9285714285714286,0.9285714285714286,541.0384615384615,33.200000000186265,63.5660000000362,0.03680981595092025,2030.5999999912456,65,0,"{""STABLE"": 78}",66,35777750,35757950,21.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r2-mtbjmejq,fixed8,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.9000000001397,16.9000000001397,8.0,19,31316.39999999688,0,0,0.0,78.0,0.01025641028939457,0.01025641028939457,,,,,16.899999999906868,17.0,0.0012526096033402922,10195.5,41,0,"{""STABLE"": 79}",42,21354562,21341962,23.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r2-mtgzcz4c,fixed8,bagAmsterdam,burst,2,20260824,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,75,34,0.4533333333333333,150.0425000000233,161.23520000002574,8.0,46,31555.600000004983,0,0,0.0,74.0,5.613445945944304,5.613445945944304,0.9696969696969697,0.9411764705882353,0.955223880597015,520.1999999999971,33.699999999953434,99.91600000011735,0.09708222811671087,10461.699999988079,65,0,"{""STABLE"": 75}",66,35777750,35757950,30.0,True,4025.300000011921,16.800000000046566,2.0
pc-a-bagAmsterdam-burst-fixed8-r3-mt8foqrk,fixed8,bagAmsterdam,burst,3,20260825,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.900000000023283,16.900000000023283,8.0,0,0.0,0,0,0.0,78.0,0.017499999998014968,0.017499999998014968,,,,,16.800000000046566,16.900000000023283,0.0004166666666666667,1156.2000000014668,11,0,"{""STABLE"": 79}",12,2615922,2612322,,,,,
pc-a-bagAmsterdam-burst-fixed8-r3-mtbcclu2,fixed8,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,33,0.4177215189873418,52.223999999873186,254.22909999997626,8.0,44,88286.60000000848,0,0,0.0,78.0,8.031794871785086,8.031794871785086,0.90625,0.8787878787878788,0.8923076923076922,506.3448275862069,33.39999999990687,50.19999999995809,0.06682926829268293,1497.199999990873,65,0,"{""STABLE"": 79}",66,35777750,35757950,29.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r3-mtbju4ep,fixed8,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.9000000001397,16.906600000130478,8.0,19,26814.40000000084,0,0,0.0,78.0,0.015128205119011248,0.015128205119011248,,,,,16.899999999906868,16.907000000129937,0.001670843776106934,10241.39999999106,41,0,"{""STABLE"": 79}",42,21354562,21341962,31.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r3-mtgzr0gl,fixed8,bagAmsterdam,burst,3,20260825,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,76,9,0.11842105263157894,33.62000000011176,49.96374999996624,8.0,45,58599.99999999814,0,0,0.0,75.0,1.9613999999923029,1.9613999999923029,0.7777777777777778,0.7,0.7368421052631577,504.81428571431235,16.899999999906868,33.5,0.0199479618386817,10400.599999964237,65,0,"{""STABLE"": 76}",66,35777750,35757950,22.0,True,4023.699999988079,16.92000000029802,2.0
pc-a-bagAmsterdam-burst-fixed8-r4-mt8fvbzb,fixed8,bagAmsterdam,burst,4,20260826,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,16.89999999991851,16.9000000001397,8.0,4,2001.199999999255,0,0,0.0,78.0,0.016666666658308644,0.016666666658308644,,,,,16.800000000046566,16.9000000001397,0.0,1135.2000000015832,11,0,"{""STABLE"": 79}",12,2615922,2612322,,,,,
pc-a-bagAmsterdam-burst-fixed8-r4-mtbcj8k4,fixed8,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.1,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,79,2,0.02531645569620253,22.44499999980901,33.41539999992121,8.0,46,40506.80000001099,0,0,0.0,78.0,0.5727564102417825,0.5727564102417825,0.5,0.5,0.5,500.1999999997206,16.899999999906868,33.39999999990687,0.012356199403493822,1147.5999999940395,65,0,"{""STABLE"": 79}",66,35777750,35757950,20.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r4-mtbk0pyh,fixed8,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.2,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,78,0,0.0,16.9000000001397,16.9000000001397,8.0,19,31499.09999999893,0,0,0.0,77.0,0.012857142873047967,0.012857142873047967,,,,,16.899999999906868,17.0,0.0012531328320802004,10227.29999999702,41,0,"{""STABLE"": 78}",42,21354562,21341962,24.0,,,,
pc-a-bagAmsterdam-burst-fixed8-r4-mth01tmj,fixed8,bagAmsterdam,burst,4,20260826,pc-a,pc,2.3.5,lan,pilot,full-pilot,,,True,,0,0,0,0,0,0,0,75,4,0.05333333333333334,33.33599999984726,109.61919999983904,8.0,44,49646.20000001043,0,0,0.0,74.0,3.005202702681433,3.005202702681433,0.75,0.75,0.75,505.60000000009313,16.899999999906868,33.40000000037253,0.015638575152041704,10159.800000011921,65,0,"{""STABLE"": 75}",66,35777750,35757950,24.0,True,40843.499999940395,16.800000000279397,20.0
pc-a-bagAmsterdam-burst-pi-r1-mt8fcna6,pi,bagAmsterdam,burst,1,20260823,pc-a,pc,2.0.0,lan,pilot,legacy,,,True,,0,0,0,0,0,0,0,79,0,0.0,22.742000000006698,33.20000000001164,4.050102585042875,43,21504.30000000025,1,0,1.5030775512862584,78.0,1.2564743589721379,1.2564743589721379,,,,,16.89999999999418,33.39999999999418,0.012875536480686695,1195.1000000029744,67,0,"{""RECOVERY"": 2, ""STABLE"": 77}",68,36179030,36158630,,,,,
pc-a-bagAmsterdam-burst-pi-r1-mt9tbul6,pi,bagAmsterdam,burst,1,20260823,pc-a,pc,2.1.0,lan,pilot,request-peak-probe,,,True,,0,0,0,0,0,0,0,79,4,0.05063291139240506,33.304000000011,33.39999999999418,4.049966529119663,43,49224.200000000186,1,0,1.4986961343631047,78.0,2.185128205124762,2.185128205124762,0.5,0.5,0.5,508.25,16.900000000023283,33.40000000002328,0.024242424242424242,1173.1000000007334,67,0,"{""RECOVERY"": 2, ""STABLE"": 77}",68,36179030,36158630,21.0,,,,
